"election_id_slim","year","state","state_po","state_fips","state_cen","state_ic","office","district","election_id","candidate.D.congress","voteshare.D.congress","candidate.R.congress","voteshare.R.congress","candidate.R.governor","candidate.D.governor","voteshare.R.governor","voteshare.D.governor","candidate.D.president","candidate.R.president","voteshare.D.president","voteshare.R.president"
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"WA_1992_9","MIKE KREIDLER",0.520864741991086,"PETE VON REICHBAUER",0.431666502284906,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1992_3","JOLENE UNSOELD",0.559726062945513,"PAT FISKE",0.440273937054487,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1992_2","AL SWIFT",0.520502500781494,"JACK METCALF",0.419525633010316,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1992_1","MARIA CANTWELL",0.548685093300501,"GARY NELSON",0.419859625323474,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1992_4","JAY INSLEE",0.508416673028475,"RICHARD ""DOC"" HASTINGS",0.491583326971525,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_1992_8","GEORGE O TAMBLYN",0.339352599633576,"JENNIFER DUNN",0.603762622447912,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1992_7","JIM MCDERMOTT",0.783954921641134,"GLENN C HAMPSON",0.190699066737102,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1992",1992,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1992_5","THOMAS S FOLEY",0.551788091295737,"JOHN SONNELAND",0.448211908704263,"Eikenberry, Ken","Lowry, Mike",0.4784,0.5216,"CLINTON, BILL","BUSH, GEORGE H.W.",0.434102200374634,0.31965605348919
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_1996_3","BRIAN BAIRD",0.498192356132335,"LINDA SMITH",0.501807643867665,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"WA_1996_9","ADAM SMITH",0.501441389070221,"RANDY TATE",0.472675551658908,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_1996_1","JEFF COOPERSMITH",0.462592992219888,"RICK WHITE",0.537407007780112,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_1996_4","RICK LOCKE",0.470399563244276,"DOC HASTINGS",0.529600436755724,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_1996_6","NORMAN D DICKS",0.659009791869781,"BILL TINSLEY",0.302390742232207,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_1996_7","JIM MCDERMOTT",0.809563324507708,"FRANK KLESCHEN",0.190436675492292,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_1996_2","KEVIN QUIGLEY",0.477644934304751,"JACK METCALF",0.485144622952861,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_1996_8","DAVE LITTLE",0.346089161823691,"JENNIFER DUNN",0.653910838176309,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_1996",1996,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_1996_5","JUDY OLSON",0.444143185350362,"GEORGE R NETHERCUTT JR",0.555856814649639,"Craswell, Ellen","Locke, Gary",0.4204,0.5796,"CLINTON, BILL","DOLE, ROBERT",0.498404720483336,0.373013665140824
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_2000_7","JIM MCDERMOTT",0.7278534586865,NA,NA,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"WA_2000_9","ADAM SMITH",0.616747790531957,"CHRIS VANCE",0.349535340105544,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_2000_3","BRIAN BAIRD",0.56401947188181,"TRENT R MATSON",0.406351710865197,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_2000_4","JIM DAVIS",0.372537260106166,"DOC HASTINGS",0.609343099224173,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_2000_1","JAY INSLEE",0.54551947233542,"DAN MCDONALD",0.426497360276716,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_2000_8","HEIDI BEHRENS-BENEDICT",0.356385074099732,"JENNIFER DUNN",0.622325685643262,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_2000_6","NORMAN D DICKS",0.647210782331487,"BOB LAWRENCE",0.310997082991445,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_2000_2","RICK LARSEN",0.500092093594379,"JOHN KOSTER",0.459308274779999,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2000",2000,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_2000_5","TOM KEEFE",0.388923388027737,"GEORGE R NETHERCUTT JR",0.573367726320985,"Carlson, John","Locke, Gary",0.4046,0.5954,"GORE, AL","BUSH, GEORGE W.",0.501582153167543,0.445786479475025
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_2004_8","DAVE ROSS",0.467008817262458,"DAVE REICHERT",0.515003016353689,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"WA_2004_9","ADAM SMITH",0.632845159757043,"PAUL J LORD",0.344035750045778,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_2004_2","RICK LARSEN",0.639073265926071,"SUZANNE SINCLAIR",0.335772162611074,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_2004_7","JIM MCDERMOTT",0.806753810054277,"CAROL CASSADY",0.193246189945723,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_2004_3","BRIAN BAIRD",0.619299990724541,"THOMAS A CROWSON",0.380700009275459,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_2004_5","DON BARBIERI",0.403189414255,"CATHY MCMORRIS",0.596810585745,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_2004_4","SANDY MATHESON",0.37426602404568,"DOC HASTINGS",0.62573397595432,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_2004_6","NORMAN D DICKS",0.689855752395911,"DOUG CLOUD",0.310144247604089,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2004",2004,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_2004_1","JAY INSLEE",0.622758711165485,"RANDY EASTWOOD",0.359552001562076,"Rossi, Dino","Gregoire, Christine",0.5,0.5,"KERRY, JOHN","BUSH, GEORGE W.",0.528211483118369,0.456402819924144
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"WA_2020_7","PRAMILA JAYAPAL",0.829883248796258,"CRAIG KELLER",0.167730704751941,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"WA_2020_6","DEREK KILMER",0.593047725878202,"ELIZABETH KREISELMAIER",0.404545846755637,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"WA_2020_1","SUZAN K DELBENE",0.585538183300458,"JEFFREY BEELER SR",0.41326470850064,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"WA_2020_4","DOUGLAS E MCKINLEY",0.336323104994709,"DAN NEWHOUSE",0.662078273488762,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"WA_2020_8","KIM SCHRIER",0.517148250960904,"JESSE JENSEN",0.481478335986334,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"WA_2020_5","DAVE WILSON",0.385144425759224,"CATHY MCMORRIS RODGERS",0.612857354832328,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"WA_2020_2","RICK LARSEN",0.630878056737799,"TIMOTHY S HAZELO",0.366744274563888,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"WA_2020_3","CAROLYN LONG",0.433945197809061,"JAIME HERRERA BEUTLER",0.563716939098308,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WA_2020",2020,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"WA_2020_9","ADAM SMITH",0.741357971637301,"DOUG BASLER",0.256974645466266,"Culp, Loren","Inslee, Jay",0.4326,0.5674,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.579703011353031,0.387669777433433
"WV_1976",1976,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1976_1","ROBERT H MOLLOHAN",0.580351148564093,"JOHN F MCCUSKEY",0.419648851435907,"Underwood, Cecil H.","Rockefeller, John D. IV",0.3383,0.6617,"CARTER, JIMMY","FORD, GERALD",0.580695186453323,0.419304813546677
"WV_1976",1976,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",4,"WV_1976_4","NICK JOE RAHALL II",0.455837739446997,"E S ""STEVE"" GOODMAN",0.178463081514135,"Underwood, Cecil H.","Rockefeller, John D. IV",0.3383,0.6617,"CARTER, JIMMY","FORD, GERALD",0.580695186453323,0.419304813546677
"WV_1976",1976,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1976_2","HARLEY O STAGGERS",0.735724947504238,"JIM SLOAN",0.264275052495762,"Underwood, Cecil H.","Rockefeller, John D. IV",0.3383,0.6617,"CARTER, JIMMY","FORD, GERALD",0.580695186453323,0.419304813546677
"WV_1976",1976,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1976_3","JOHN M SLACK",1,NA,NA,"Underwood, Cecil H.","Rockefeller, John D. IV",0.3383,0.6617,"CARTER, JIMMY","FORD, GERALD",0.580695186453323,0.419304813546677
"WV_1980",1980,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1980_1","ROBERT H MOLLOHAN",0.636265681520819,"JOE BARTLETT",0.363734318479181,"Moore, Arch A. Jr.","Rockefeller, John D. IV",0.4563,0.5437,"CARTER, JIMMY","REAGAN, RONALD",0.498108348074799,0.453028608609016
"WV_1980",1980,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",4,"WV_1980_4","NICK JOE RAHALL II",0.76551769032972,"WINTON GUY COVEY JR",0.23448230967028,"Moore, Arch A. Jr.","Rockefeller, John D. IV",0.4563,0.5437,"CARTER, JIMMY","REAGAN, RONALD",0.498108348074799,0.453028608609016
"WV_1980",1980,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1980_3","JOHN G HUTCHINSON",0.473260081419892,"MICK STATON",0.526739918580108,"Moore, Arch A. Jr.","Rockefeller, John D. IV",0.4563,0.5437,"CARTER, JIMMY","REAGAN, RONALD",0.498108348074799,0.453028608609016
"WV_1980",1980,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1980_2","PAT R HAMILTON",0.440501782361425,"CLEVE BENEDICT",0.559498217638575,"Moore, Arch A. Jr.","Rockefeller, John D. IV",0.4563,0.5437,"CARTER, JIMMY","REAGAN, RONALD",0.498108348074799,0.453028608609016
"WV_1984",1984,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1984_1","ALAN B MOLLOHAN",0.54425494510067,"JIM ALTMEYER",0.45574505489933,"Moore, Arch A. Jr.","See, Clyde M.",0.5326,0.4674,"MONDALE, WALTER","REAGAN, RONALD",0.445978345670085,0.551121181066189
"WV_1984",1984,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1984_2","HARLEY O STAGGERS JR",0.559707944511688,"CLEVE BENEDICT",0.440292055488312,"Moore, Arch A. Jr.","See, Clyde M.",0.5326,0.4674,"MONDALE, WALTER","REAGAN, RONALD",0.445978345670085,0.551121181066189
"WV_1984",1984,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",4,"WV_1984_4","NICK JOE RAHALL II",0.666601524330662,"JESS T SHUMATE",0.333398475669338,"Moore, Arch A. Jr.","See, Clyde M.",0.5326,0.4674,"MONDALE, WALTER","REAGAN, RONALD",0.445978345670085,0.551121181066189
"WV_1984",1984,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1984_3","ROBERT E WISE JR",0.679408352039212,"MARGARET ""PEGGY"" MILLER",0.320591647960788,"Moore, Arch A. Jr.","See, Clyde M.",0.5326,0.4674,"MONDALE, WALTER","REAGAN, RONALD",0.445978345670085,0.551121181066189
"WV_1988",1988,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",4,"WV_1988_4","NICK JOE RAHALL II",0.613012872865865,"MARIANNE R BREWSTER",0.386987127134134,"Moore, Arch A. Jr.","Caperton, Gaston",0.4113,0.5887,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.521981108537894,0.474605509474048
"WV_1988",1988,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1988_3","ROBERT E WISE JR",0.743440341436259,"PAUL W HART",0.256559658563741,"Moore, Arch A. Jr.","Caperton, Gaston",0.4113,0.5887,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.521981108537894,0.474605509474048
"WV_1988",1988,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1988_2","HARLEY O STAGGER JR",1,NA,NA,"Moore, Arch A. Jr.","Caperton, Gaston",0.4113,0.5887,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.521981108537894,0.474605509474048
"WV_1988",1988,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1988_1","ALAN B MOLLOHAN",0.745405905442908,"HOWARD TUCK",0.254594094557092,"Moore, Arch A. Jr.","Caperton, Gaston",0.4113,0.5887,"DUKAKIS, MICHAEL","BUSH, GEORGE H.W.",0.521981108537894,0.474605509474048
"WV_1992",1992,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1992_2","ROBERT E WISE JR",0.708986163769757,"SAMUEL A CRAVOTTA",0.291013836230243,"Benedict, Cleveland K.","Caperton, Gaston",0.3949,0.6051,"CLINTON, BILL","BUSH, GEORGE H.W.",0.484148216189809,0.353930291643569
"WV_1992",1992,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1992_3","NICK JOE RAHALL II",0.656387050367436,"BEN WALDMAN",0.343612949632564,"Benedict, Cleveland K.","Caperton, Gaston",0.3949,0.6051,"CLINTON, BILL","BUSH, GEORGE H.W.",0.484148216189809,0.353930291643569
"WV_1992",1992,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1992_1","ALAN B MOLLOHAN",1,NA,NA,"Benedict, Cleveland K.","Caperton, Gaston",0.3949,0.6051,"CLINTON, BILL","BUSH, GEORGE H.W.",0.484148216189809,0.353930291643569
"WV_1996",1996,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_1996_3","NICK J RAHALL II",1,NA,NA,"Underwood, Cecil H.","Pritt, Charlotte",0.5299,0.4701,"CLINTON, BILL","DOLE, ROBERT",0.515055958042859,0.36757434493031
"WV_1996",1996,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_1996_1","ALAN B MOLLOHAN",1,NA,NA,"Underwood, Cecil H.","Pritt, Charlotte",0.5299,0.4701,"CLINTON, BILL","DOLE, ROBERT",0.515055958042859,0.36757434493031
"WV_1996",1996,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_1996_2","ROBERT E WISE JR",0.688866286426194,"GREG MORRIS",0.311133713573806,"Underwood, Cecil H.","Pritt, Charlotte",0.5299,0.4701,"CLINTON, BILL","DOLE, ROBERT",0.515055958042859,0.36757434493031
"WV_2000",2000,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_2000_2","JIM HUMPHREYS",0.459189086775294,"SHELLEY MOORE CAPITO",0.48489401065466,"Underwood, Cecil H.","Wise, Robert Ellsworth",0.485,0.515,"GORE, AL","BUSH, GEORGE W.",0.455926643666953,0.51915219927051
"WV_2000",2000,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_2000_1","ALAN B MOLLOHAN",0.87782062011285,NA,NA,"Underwood, Cecil H.","Wise, Robert Ellsworth",0.485,0.515,"GORE, AL","BUSH, GEORGE W.",0.455926643666953,0.51915219927051
"WV_2000",2000,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_2000_3","NICK J RAHALL II",0.913058350851442,NA,NA,"Underwood, Cecil H.","Wise, Robert Ellsworth",0.485,0.515,"GORE, AL","BUSH, GEORGE W.",0.455926643666953,0.51915219927051
"WV_2004",2004,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_2004_3","NICK J RAHALL II",0.651956573392064,"RICK SNUFFER",0.348043426607936,"Warner, Monty","Manchin, Joe III",0.3487,0.6513,"KERRY, JOHN","BUSH, GEORGE W.",0.432051410970214,0.560707178694667
"WV_2004",2004,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_2004_1","ALAN B MOLLOHAN",0.67777556259892,"ALAN LEE PARKS",0.32222443740108,"Warner, Monty","Manchin, Joe III",0.3487,0.6513,"KERRY, JOHN","BUSH, GEORGE W.",0.432051410970214,0.560707178694667
"WV_2004",2004,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_2004_2","ERIK WELLS",0.412920922089291,"SHELLEY MOORE CAPITO",0.57455889504912,"Warner, Monty","Manchin, Joe III",0.3487,0.6513,"KERRY, JOHN","BUSH, GEORGE W.",0.432051410970214,0.560707178694667
"WV_2020",2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"WV_2020_3","HILARY TURNER",0.286440962111988,"CAROL D MILLER",0.712870806642314,"Justice, Jim","Salango, Ben",0.6775,0.3225,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.296965212445196,0.686315519246161
"WV_2020",2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"WV_2020_1","NATALIE CLINE",0.310163799131142,"DAVID B MCKINLEY",0.689614592527214,"Justice, Jim","Salango, Ben",0.6775,0.3225,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.296965212445196,0.686315519246161
"WV_2020",2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"WV_2020_2","CATHY KUNKEL",0.369235221286915,"ALEXANDER X MOONEY",0.630764778713085,"Justice, Jim","Salango, Ben",0.6775,0.3225,"BIDEN, JOSEPH R. JR","TRUMP, DONALD J.",0.296965212445196,0.686315519246161
